Severity,Distance(mi),Street,City,Country,State,Temperature(F),Wind_Chill(F),Visibility(mi),Wind_Direction,Weather_Condition,Traffic_Signal,Sunrise_Sunset
2,0.01,40126,24,340,12,30.9,26.2,10.0,10,47,1,0
2,0.01,6495,6454,619,12,30.9,26.2,10.0,10,2,1,0
3,0.01,19169,5345,1079,22,37.0,28.9,10.0,3,47,0,0
3,0.01,19170,3662,1079,22,37.0,28.9,10.0,3,47,0,0
2,0.01,35074,2716,619,12,30.0,23.2,10.0,10,2,0,0
2,0.01,29385,6700,340,12,34.0,28.8,10.0,8,47,1,0
2,0.0,5232,1812,579,12,34.0,28.8,10.0,7,2,0,0
2,0.0,5526,1812,579,12,34.0,28.8,10.0,7,2,1,0
2,0.01,36125,317,340,12,34.0,28.8,10.0,7,2,1,0
2,0.01,24581,1069,271,12,34.0,28.0,10.0,10,47,1,0
2,0.01,31792,5898,271,12,34.0,28.8,10.0,7,2,1,0
2,0.01,25807,4312,619,12,35.1,30.1,10.0,8,2,1,0
2,0.0,9370,5237,340,12,34.0,28.0,10.0,10,47,0,0
2,0.01,41878,6420,340,12,36.0,33.3,10.0,18,2,1,0
2,0.01,5207,1594,340,12,34.7,31.8,10.0,10,2,1,0
2,0.01,36582,6454,619,12,36.0,30.3,10.0,8,2,1,0
2,0.0,21031,317,345,12,36.0,33.3,10.0,18,2,0,0
2,0.01,40640,6626,345,12,36.0,33.3,10.0,18,2,1,0
2,0.01,12152,1812,579,12,36.0,33.3,10.0,18,2,0,0
2,0.01,25286,6454,619,12,36.0,30.3,10.0,8,2,1,0
2,0.01,39850,3183,619,12,37.9,34.4,10.0,18,2,1,0
2,0.01,20433,3416,345,12,37.9,34.4,10.0,18,47,0,0
2,0.01,24946,899,345,12,39.0,34.8,10.0,10,2,1,0
2,0.01,31936,1451,340,12,38.3,35.9,10.0,4,2,1,0
2,0.01,40126,24,340,12,41.0,38.0,10.0,6,47,1,0
2,0.01,37125,899,340,12,41.0,39.0,10.0,12,2,1,0
2,0.0,34276,2749,271,12,42.1,38.4,10.0,7,47,0,0
2,0.01,25862,5193,815,12,41.0,38.0,10.0,4,2,0,0
2,0.01,35495,5193,1252,12,41.0,38.0,10.0,4,2,0,0
2,0.0,17299,3416,345,12,34.0,27.2,10.0,2,53,0,1
3,0.01,19278,5345,1078,22,46.0,41.0,10.0,3,2,0,1
3,3.55,19468,1458,1027,10,36.0,29.6,10.0,4,2,0,1
2,0.01,5098,6700,340,12,35.1,28.6,10.0,6,53,1,1
2,0.01,40333,6521,345,12,30.0,26.5,10.0,4,2,1,1
2,0.01,39113,317,271,12,30.0,26.5,10.0,4,2,1,1
2,0.01,13334,5898,271,12,30.0,26.5,10.0,4,2,1,1
2,0.0,9370,5237,340,12,33.1,27.7,10.0,2,53,0,1
3,0.01,38046,5345,1078,22,42.1,37.1,10.0,3,2,0,1
2,0.01,29020,2313,340,12,30.0,26.5,10.0,4,2,0,1
3,0.01,19498,2730,271,12,33.1,27.7,10.0,2,53,0,1
3,0.01,17321,5345,1078,22,42.1,37.1,10.0,3,2,1,1
2,0.0,37328,2563,271,12,30.0,26.5,10.0,4,2,1,1
2,0.01,38845,4397,340,12,35.1,30.1,10.0,6,53,1,1
3,0.01,30830,4397,340,12,35.1,30.1,10.0,6,53,0,1
2,0.0,12355,1853,345,12,33.1,27.7,10.0,2,53,0,1
3,0.01,19709,5345,1079,22,43.0,36.8,10.0,3,43,0,1
2,0.01,33002,1812,579,12,28.9,23.9,10.0,6,2,1,1
2,0.01,8545,6626,340,12,28.9,23.9,10.0,6,2,1,1
3,0.01,28538,5345,1079,22,43.0,36.8,10.0,3,43,0,1
2,0.01,13192,1812,579,12,28.9,23.9,10.0,6,2,1,1
2,0.01,5880,1812,579,12,28.9,23.9,10.0,6,2,0,1
2,0.01,32621,1812,579,12,28.9,23.9,10.0,6,2,1,1
2,0.0,28596,2738,345,12,36.0,33.3,10.0,7,53,0,1
2,0.01,40281,317,271,12,27.0,23.0,10.0,7,2,0,1
2,0.01,5277,4089,345,12,28.4,24.6,10.0,4,2,0,1
2,0.01,12161,1812,579,12,28.0,24.2,10.0,6,2,1,1
2,0.01,33203,1853,340,12,30.9,26.2,10.0,13,46,0,1
2,0.0,10667,2563,271,12,33.1,26.9,10.0,13,2,0,0
3,0.01,19518,1069,271,12,33.1,27.7,10.0,16,46,0,0
2,0.0,41855,6590,271,12,34.0,28.0,10.0,12,46,0,0
3,0.01,25037,1069,271,12,34.0,27.2,10.0,16,46,0,0
3,0.01,21609,5730,271,12,32.0,25.6,10.0,12,2,0,0
2,0.01,20837,899,345,12,34.0,28.8,10.0,12,53,1,0
2,0.01,25182,1812,579,12,34.0,28.8,10.0,12,53,0,0
2,0.01,20837,899,345,12,34.0,28.8,10.0,12,53,1,0
2,0.0,11355,6626,345,12,34.0,28.8,10.0,12,53,1,0
2,0.01,40469,4059,619,12,35.1,29.3,10.0,16,43,1,0
2,0.0,22881,1812,579,12,34.0,28.8,10.0,12,53,0,0
3,0.01,9709,6420,340,12,34.0,28.8,10.0,12,53,0,0
2,0.01,19213,3768,271,12,36.0,29.0,10.0,12,46,0,0
3,0.01,9709,243,579,12,36.0,28.0,10.0,12,47,0,0
3,0.01,19518,1069,271,12,36.0,29.0,10.0,12,46,0,0
2,0.01,25722,1069,271,12,36.0,30.3,10.0,12,46,1,0
2,0.01,25669,1812,579,12,36.0,29.6,10.0,12,53,1,0
2,0.01,20837,899,345,12,36.0,29.6,10.0,12,53,1,0
2,0.0,36829,2313,340,12,36.0,29.6,10.0,12,53,0,0
2,0.01,25000,6454,619,12,37.0,31.6,10.0,15,46,1,0
2,0.01,24946,6626,340,12,36.0,29.6,10.0,12,53,0,0
3,0.01,39662,3665,1068,12,44.1,39.0,10.0,3,43,0,0
2,0.01,36015,6826,582,12,37.9,30.0,10.0,3,47,1,0
2,0.01,20994,5237,345,12,37.0,30.4,10.0,13,46,1,0
2,0.01,22514,3370,345,12,37.0,29.8,10.0,12,2,1,0
3,0.01,19383,3665,1068,12,44.1,39.0,10.0,3,43,0,0
3,0.01,39662,3665,1068,12,44.1,39.0,10.0,3,43,0,0
3,0.01,19498,243,579,12,37.0,29.8,10.0,12,2,0,0
2,0.0,35392,317,271,12,37.0,29.8,10.0,12,2,0,0
2,0.0,40325,3340,619,12,39.0,36.8,10.0,12,46,1,0
2,0.01,20599,1812,579,12,37.0,29.8,10.0,12,2,1,0
2,0.01,4712,6420,345,12,37.9,30.9,10.0,3,47,1,0
3,0.01,19508,1069,271,12,39.0,32.3,10.0,12,46,0,0
2,0.01,30772,3183,619,12,39.0,33.4,10.0,3,2,1,0
2,0.0,15427,6626,345,12,37.9,30.9,10.0,3,47,0,0
2,0.01,36125,317,340,12,39.0,31.4,10.0,3,2,1,0
3,0.01,9712,1069,271,12,39.0,31.4,10.0,3,46,0,0
2,0.01,32682,317,345,12,39.0,34.8,10.0,3,2,0,0
2,0.01,33002,1812,579,12,39.0,34.8,10.0,3,2,1,0
2,0.01,32814,6521,345,12,39.0,32.8,10.0,3,2,1,0
2,0.01,5098,6775,345,12,38.3,32.5,10.0,4,2,0,0
2,0.0,17299,3416,345,12,39.0,30.6,10.0,12,43,0,0
2,0.01,21175,1812,579,12,39.0,32.8,10.0,3,2,1,0
2,0.0,5124,317,340,12,39.0,32.8,10.0,3,2,1,0
3,0.01,20481,1069,271,12,39.0,30.6,10.0,12,43,0,0
3,0.01,40475,3183,619,12,39.0,34.8,10.0,3,43,0,1
2,0.01,25879,1812,579,12,37.9,32.1,10.0,4,2,1,1
2,0.01,24623,1069,271,12,39.0,31.4,10.0,3,46,1,1
3,0.01,21596,3370,340,12,37.9,32.1,10.0,4,2,0,1
2,0.01,4498,3416,345,12,39.0,31.4,10.0,3,46,0,1
2,0.01,19546,4874,113,12,39.0,31.0,10.0,4,46,0,1
2,0.01,13334,2563,271,12,37.9,30.9,10.0,3,43,1,1
2,0.01,4420,4407,345,12,39.0,31.4,10.0,3,46,0,1
2,0.01,10670,2563,340,12,37.9,30.9,10.0,3,43,1,1
3,0.01,19213,1853,271,12,39.0,31.4,10.0,3,46,0,1
2,0.01,38443,1812,579,12,37.9,30.9,10.0,3,43,0,1
2,0.01,8545,6626,340,12,37.9,31.5,10.0,3,46,1,1
2,0.01,13000,6626,345,12,37.9,31.5,10.0,3,46,1,1
3,2.39,9709,4397,340,12,39.0,31.8,10.0,3,46,0,1
2,0.01,8545,4397,340,12,39.0,31.8,10.0,3,46,1,1
2,0.01,12680,1853,340,12,39.0,31.0,10.0,12,46,1,1
2,0.01,5098,2738,340,12,39.0,31.8,10.0,3,46,1,1
2,0.01,10670,2563,271,12,37.0,29.8,10.0,4,30,1,1
2,0.0,12355,1853,345,12,39.0,31.8,10.0,3,46,0,1
2,0.01,13489,3978,461,12,36.5,29.2,10.0,4,30,0,1
2,0.0,31539,4089,1244,12,36.5,28.7,10.0,3,30,1,1
2,0.01,42132,1812,579,12,37.0,29.8,10.0,4,30,0,1
2,0.0,5162,1451,340,12,35.2,27.1,10.0,3,30,1,1
2,0.01,29472,5237,345,12,39.0,31.8,10.0,3,46,1,1
2,0.01,21419,1594,340,12,35.6,28.0,10.0,12,46,0,1
2,0.0,5151,6775,340,12,35.6,28.0,10.0,12,46,0,1
2,0.0,19952,6775,345,12,35.6,28.0,10.0,12,46,1,1
2,0.01,41878,6420,340,12,36.0,31.1,10.0,3,46,1,1
3,0.01,19351,5345,1079,22,44.1,39.0,10.0,12,30,1,1
2,0.01,31986,4402,271,12,37.9,32.1,10.0,3,46,1,1
3,0.01,19213,3140,271,12,39.0,32.3,7.0,12,23,0,1
3,0.01,14409,2730,271,12,37.0,28.1,2.0,12,30,0,1
3,0.01,12580,1069,271,12,39.0,31.8,1.2,12,23,0,1
3,0.01,19355,1069,271,12,39.0,31.8,1.2,12,23,0,1
2,0.01,40668,3340,619,12,42.1,34.5,4.0,13,46,1,1
2,0.01,40126,24,340,12,39.0,31.8,1.5,13,30,1,0
3,0.01,31976,2988,1244,12,40.6,33.8,1.5,12,30,0,0
2,0.01,5070,4089,340,12,39.9,32.5,1.5,13,30,0,0
2,0.01,25655,315,619,12,39.0,31.8,1.8,13,46,1,0
2,0.01,39034,2705,271,12,39.9,32.1,1.8,12,30,0,0
3,0.01,19518,1069,271,12,39.9,32.1,1.8,12,30,0,0
2,0.0,11991,1812,579,12,39.9,32.5,2.0,13,46,0,0
2,0.01,30961,5237,345,12,39.9,33.9,1.5,13,30,1,0
2,0.01,30033,3211,619,12,39.9,34.5,2.0,13,46,1,0
2,0.01,41119,6454,619,12,42.1,36.6,2.0,13,30,0,0
2,0.01,36071,6315,340,12,39.9,33.9,1.5,12,23,0,0
2,0.01,41878,6420,340,12,41.0,35.2,3.0,13,46,1,0
2,0.01,38053,2716,619,12,39.9,33.9,2.5,13,46,0,0
2,0.01,13961,1537,271,12,39.9,33.9,1.5,12,23,1,0
2,0.01,39601,6454,619,12,43.0,36.0,1.8,13,46,1,0
2,0.01,4855,1812,579,12,41.0,35.2,3.0,13,46,0,0
2,0.0,29232,3370,345,12,41.0,33.9,2.0,13,46,0,0
2,0.01,24709,6521,340,12,41.0,33.9,2.0,13,46,0,0
3,0.01,19518,1069,271,12,42.1,37.1,3.0,13,30,0,0
2,0.01,14031,1069,271,12,42.1,37.1,3.0,13,30,1,0
2,0.0,9685,2738,345,12,42.1,37.1,3.0,13,30,0,0
3,0.01,40588,1069,271,12,42.1,37.1,3.0,13,30,0,0
2,0.01,32754,1069,271,12,42.1,37.1,3.0,13,30,1,0
2,0.0,32173,2313,345,12,42.1,35.7,2.0,13,30,0,0
2,0.01,4333,6315,340,12,42.1,35.7,1.5,13,23,1,0
2,0.0,36042,6521,340,12,42.1,35.7,2.0,13,30,1,0
2,0.01,40621,2435,619,12,43.0,36.8,2.0,16,46,0,0
2,0.01,32045,2738,340,12,44.1,39.0,7.0,13,30,1,0
2,0.01,16743,6454,619,12,43.0,36.0,2.0,13,46,1,0
2,0.0,24761,1069,271,12,44.1,39.0,7.0,13,30,1,0
2,0.01,40048,315,619,12,42.1,37.1,1.8,13,46,1,0
2,0.0,14707,1812,579,12,43.0,37.7,1.0,16,46,0,0
2,0.01,6089,317,340,12,43.0,37.7,1.0,16,46,1,0
2,0.01,41878,6420,340,12,43.0,37.7,1.0,16,46,1,0
2,0.0,15082,6626,340,12,43.0,37.7,1.0,16,46,0,0
2,0.0,11903,3370,340,12,43.0,37.7,1.0,16,46,1,0
2,0.01,4329,4407,345,12,43.0,37.7,2.5,16,46,0,0
2,0.01,6807,2324,271,12,42.1,37.1,2.0,13,46,0,0
2,0.0,24941,2738,340,12,44.1,40.1,2.0,16,30,0,0
2,0.01,31936,1451,340,12,42.1,37.7,1.2,13,5,1,0
2,0.01,6146,2738,345,12,44.1,40.1,2.0,16,30,0,0
2,0.01,36125,317,340,12,43.0,38.2,3.0,13,30,1,0
2,0.01,32682,3416,345,12,43.0,37.7,1.5,13,23,1,0
2,0.01,4290,6700,340,12,44.1,40.1,1.2,13,23,1,0
2,0.01,4293,770,345,12,44.1,40.1,1.2,13,23,1,0
2,0.01,24941,2738,345,12,44.1,40.1,1.2,13,23,0,0
2,0.0,4312,3240,271,12,42.4,38.8,5.0,13,50,0,0
2,0.0,34694,1812,271,12,43.0,38.8,6.0,12,46,1,0
2,0.01,20945,3211,619,12,42.8,39.3,2.0,13,30,0,0
2,0.01,5218,1451,345,12,42.1,37.1,1.5,13,46,0,0
2,0.01,31754,6315,340,12,43.0,38.2,1.5,13,23,1,0
2,0.0,15021,770,345,12,44.1,39.5,1.2,12,23,0,0
2,0.01,33439,1853,340,12,43.0,38.2,1.5,13,23,0,0
2,0.0,25291,1812,579,12,44.1,40.1,7.0,13,46,0,0
2,0.01,32975,6626,345,12,44.1,40.1,7.0,13,46,1,0
2,0.01,41205,1812,579,12,44.1,40.1,7.0,13,46,1,0
2,0.01,39308,1812,579,12,44.1,40.1,7.0,13,46,1,0
2,0.01,40333,6626,340,12,44.1,40.1,7.0,13,46,1,0
2,0.01,25347,6626,345,12,44.1,40.1,7.0,13,46,1,0
2,0.01,4888,6420,345,12,43.0,38.2,1.8,13,46,0,1
2,0.01,41009,4089,340,12,43.0,38.2,1.8,13,46,1,1
2,0.01,19603,6725,340,12,43.0,38.2,1.8,13,46,1,1
2,0.0,4640,6725,345,12,43.0,38.2,1.2,16,46,0,1
2,0.01,32273,899,340,12,43.0,38.2,1.2,16,46,0,1
2,0.01,41009,3370,340,12,43.0,38.2,1.2,16,46,1,1
2,0.01,15680,1812,579,12,43.0,40.3,1.8,16,30,0,1
2,0.01,38566,3370,340,12,43.0,40.3,1.8,16,30,0,1
3,0.01,38053,4834,584,46,43.0,39.5,2.0,16,30,0,1
2,0.01,27686,2738,340,12,44.1,39.0,1.2,16,23,0,1
2,0.01,19603,6725,340,12,43.0,40.3,1.8,16,30,1,1
2,0.01,32022,3416,340,12,43.0,39.5,3.0,14,46,1,1
2,0.01,42137,6775,340,12,42.8,38.6,1.5,16,46,1,1
2,0.01,33109,3416,345,12,43.0,39.5,3.0,14,46,0,1
2,0.01,23438,4397,345,12,44.1,39.0,1.2,16,23,1,1
2,0.01,39113,317,271,12,43.0,41.3,2.5,14,30,1,1
2,0.01,10670,2563,340,12,43.0,41.3,2.5,14,30,1,1
2,0.0,5098,6700,345,12,45.0,40.6,1.2,14,23,0,1
2,0.0,38845,4397,340,12,45.0,40.6,1.2,14,23,0,1
2,0.01,19498,4397,340,12,45.0,40.6,1.2,14,23,0,1
2,0.01,42285,4397,345,12,45.0,40.6,1.2,14,23,1,1
2,0.01,13270,5898,271,12,42.8,41.1,3.0,14,46,0,1
2,0.01,5162,6775,340,12,43.0,41.3,1.5,14,23,0,1
2,0.01,12161,1812,579,12,43.0,40.3,3.0,14,46,1,1
2,0.0,24439,1069,271,12,45.0,40.6,2.0,14,30,0,1
3,0.01,19350,5610,1244,12,45.7,43.4,1.2,21,30,0,1
2,0.0,12103,2313,345,12,43.0,40.3,3.0,14,46,0,1
2,0.01,40126,3416,340,12,44.1,40.1,5.0,15,46,1,1
2,0.0,20627,6700,345,12,45.0,40.6,2.0,14,30,1,1
3,0.01,37469,5491,271,12,44.1,40.1,5.0,15,46,0,1
2,0.01,8485,3370,345,12,44.1,40.8,3.0,15,46,1,1
2,0.0,6064,2563,340,12,44.1,40.8,3.0,15,46,1,1
2,0.01,33357,1853,345,12,44.1,40.8,5.0,15,46,0,1
2,0.01,33439,1853,345,12,44.1,40.8,5.0,15,46,1,1
2,0.0,4632,2563,340,12,44.1,40.8,3.0,15,46,1,1
2,0.01,13270,2563,271,12,44.1,40.8,3.0,15,46,1,1
2,0.01,26846,4089,340,12,44.1,40.1,4.0,22,30,0,1
2,0.01,36071,6315,340,12,44.1,40.1,5.0,22,46,0,1
2,0.01,31252,6775,340,12,43.7,38.6,2.5,22,46,1,1
2,0.0,6064,2563,340,12,39.9,33.9,8.0,20,46,1,1
2,0.01,26167,6626,340,12,39.0,31.8,7.0,22,46,1,1
2,0.0,40916,6775,340,12,36.7,28.9,10.0,20,46,0,1
2,0.01,4333,6315,340,12,37.9,30.5,10.0,20,46,1,0
2,0.01,42285,4397,345,12,39.9,33.9,10.0,22,46,1,0
2,0.01,33439,1853,345,12,39.0,32.8,10.0,22,46,0,0
2,0.01,31936,1451,340,12,37.4,30.8,10.0,22,46,1,0
3,0.01,4896,5920,579,12,37.9,32.7,8.0,21,46,0,0
2,0.0,35095,1812,579,12,37.9,32.1,10.0,21,46,0,0
2,0.01,13767,3416,345,12,39.0,33.4,10.0,21,46,0,0
2,0.01,20627,6700,345,12,39.0,32.8,10.0,21,46,1,0
2,0.01,41205,1812,579,12,37.9,32.7,10.0,22,46,1,0
2,0.0,19995,1812,579,12,37.0,29.8,10.0,22,46,0,0
3,0.01,4896,5920,579,12,37.0,32.4,7.0,22,46,0,1
2,0.01,40539,4627,271,12,37.0,32.4,10.0,22,46,0,1
2,0.01,41882,1812,579,12,36.0,31.1,8.0,22,46,0,1
2,0.0,12762,5237,345,12,36.0,29.0,10.0,22,46,0,1
2,0.01,19213,3768,271,12,36.0,29.0,9.0,22,46,0,1
2,0.01,13334,2563,271,12,36.0,31.1,7.0,22,46,1,1
2,0.0,39041,1853,345,12,35.1,28.6,9.0,22,23,0,1
3,0.01,9709,3705,271,12,36.0,30.3,9.0,22,46,0,1
3,0.01,19518,1069,271,12,37.9,32.7,8.0,21,46,0,1
3,0.01,25037,1069,271,12,36.0,31.1,10.0,22,46,0,0
2,0.01,40126,3416,340,12,36.0,31.1,10.0,22,46,1,0
3,0.01,19160,5345,1079,22,41.0,38.0,10.0,15,46,0,0
2,0.01,9405,1934,271,12,37.0,31.6,10.0,21,46,1,0
3,0.01,19947,2751,271,12,37.9,31.5,6.0,21,9,1,0
3,0.01,19207,1853,340,12,37.9,32.7,8.0,21,46,0,0
3,0.01,19945,2751,271,12,39.9,33.9,8.0,22,53,0,0
2,0.01,39885,1853,345,12,37.9,32.7,8.0,21,46,0,0
2,0.01,40126,6521,340,12,39.9,33.9,9.0,22,46,0,0
2,0.01,24946,899,345,12,41.0,34.7,8.0,22,46,1,0
2,0.0,18625,4089,340,12,41.0,34.7,10.0,22,46,0,0
2,0.0,24393,1812,579,12,39.9,32.1,10.0,22,46,0,0
2,0.01,4429,6315,340,12,39.9,34.5,10.0,22,46,1,0
2,0.0,31539,4089,1244,12,40.5,33.2,10.0,22,46,1,0
2,0.01,25575,2313,340,12,41.0,34.3,10.0,22,46,1,0
2,0.01,32402,3416,340,12,41.0,34.3,10.0,22,46,1,0
2,0.01,24709,899,345,12,39.9,31.4,9.0,22,46,1,0
2,0.01,25555,3959,579,12,39.9,31.4,9.0,22,46,1,0
2,0.01,13270,2563,271,12,39.9,31.4,9.0,22,46,1,0
2,0.0,32814,6521,345,12,39.0,33.4,9.0,22,46,1,0
2,0.0,32402,3416,345,12,39.9,32.1,10.0,22,46,1,0
2,0.0,33218,2738,345,12,42.1,34.9,9.0,22,23,0,0
3,0.01,19169,5345,1079,22,46.0,40.6,9.0,9,46,0,0
3,0.01,9709,3370,340,12,39.0,33.4,9.0,22,46,0,0
2,0.0,21433,2313,345,12,39.0,33.4,9.0,22,46,0,0
2,0.01,25251,1069,271,12,39.9,35.1,10.0,22,46,0,1
3,0.01,19384,1736,1068,12,46.0,43.1,10.0,20,46,0,0
2,0.01,20994,5237,345,12,39.0,32.8,8.0,20,30,1,1
3,0.01,16836,5345,1079,22,46.0,43.1,10.0,20,46,0,1
2,0.01,20181,6521,340,12,39.0,33.4,10.0,22,46,1,1
2,0.01,32402,3416,340,12,39.0,32.8,10.0,22,46,0,1
2,0.01,13270,2563,271,12,39.0,32.3,10.0,22,46,1,1
2,0.0,38754,1069,271,12,39.9,34.5,10.0,22,46,0,1
2,0.0,14988,5721,579,12,39.0,32.3,10.0,22,46,0,1
2,0.01,20599,1812,579,12,37.0,31.6,10.0,22,53,1,1
2,0.0,14162,899,340,12,37.0,31.6,10.0,22,53,0,1
2,0.01,17187,5721,579,12,37.0,31.6,10.0,22,53,1,1
2,0.01,39143,2530,619,12,37.9,34.4,10.0,18,46,1,1
2,0.0,7894,5345,989,22,44.1,39.5,10.0,20,46,0,1
2,0.01,4252,6700,340,12,45.0,39.7,10.0,21,43,0,0
3,0.01,5460,1069,271,12,45.0,40.1,9.0,16,43,1,1
2,0.0,16450,6029,225,12,41.2,35.0,10.0,16,2,0,1
3,0.01,19508,1069,271,12,37.9,32.1,8.0,16,53,0,1
3,0.14,38931,1069,271,12,36.0,29.0,6.0,16,43,0,0
3,0.01,37314,5808,1009,12,45.0,37.4,6.0,13,9,0,0
2,0.01,19350,5610,1244,12,43.0,38.8,5.0,13,46,0,0
3,0.01,19518,1069,271,12,43.0,34.2,10.0,16,46,0,1
3,0.01,11350,1069,271,12,44.1,36.5,10.0,16,46,0,1
2,0.01,36042,6420,340,12,43.0,34.5,10.0,16,46,1,1
3,0.01,19510,1069,271,12,44.1,36.5,10.0,16,46,0,1
2,0.0,39682,6521,345,12,44.1,36.5,10.0,13,46,0,1
3,0.01,32368,6099,271,12,43.7,35.7,10.0,16,46,0,0
2,0.01,40663,4712,1244,12,44.2,35.4,10.0,16,46,0,0
2,0.01,41205,1812,579,12,45.0,37.6,10.0,16,46,0,0
2,0.01,20945,3211,619,12,44.1,36.5,10.0,16,46,0,0
2,0.01,36071,3211,619,12,44.1,36.5,10.0,16,46,1,0
3,0.01,41746,6730,271,12,44.1,36.5,10.0,16,46,0,0
3,0.01,14310,1069,271,12,44.1,36.2,10.0,16,46,1,0
2,0.0,5230,1812,579,12,45.0,37.6,10.0,16,46,0,0
2,0.01,37953,1812,579,12,45.0,37.4,10.0,16,46,0,0
3,0.01,9709,3705,271,12,45.0,36.9,10.0,16,46,0,0
2,0.01,20945,4587,271,12,45.0,38.2,10.0,16,46,1,0
2,0.01,16743,2513,619,12,45.0,37.6,10.0,16,46,1,0
2,0.0,19602,1812,579,12,45.0,37.4,10.0,16,46,0,0
2,0.01,8545,6626,340,12,45.0,37.4,10.0,16,46,1,0
2,0.01,32808,6626,345,12,45.0,37.4,10.0,16,46,1,0
2,0.0,39425,6315,340,12,45.0,37.4,10.0,16,46,0,0
2,0.0,16743,6454,619,12,46.0,39.3,10.0,16,46,1,0
2,0.01,31314,1812,579,12,46.0,39.3,9.0,13,46,1,0
2,0.01,24770,6454,619,12,46.0,39.3,10.0,16,46,1,0
2,0.01,14104,3174,619,12,46.0,39.3,10.0,16,46,0,0
2,0.01,20945,3211,619,12,46.0,39.3,10.0,16,46,0,0
2,0.0,17246,3354,619,12,46.0,39.3,10.0,16,46,1,0
2,0.36,18856,6725,340,12,46.0,38.8,8.0,13,46,0,0
2,0.0,12355,1853,340,12,46.0,39.3,10.0,16,46,0,0
2,0.0,12103,2313,345,12,46.0,39.6,1.8,16,50,0,0
2,0.01,23677,5898,271,12,46.0,39.6,2.0,13,50,0,0
2,0.01,27288,899,340,12,46.4,40.1,5.0,16,50,1,0
2,0.01,5162,1594,340,12,46.0,39.6,2.5,16,50,1,0
2,0.01,40126,6315,345,12,46.4,39.0,4.0,16,30,1,0
2,0.0,13334,2563,271,12,46.4,40.1,5.0,16,50,0,0
3,0.01,19945,5487,271,12,45.0,39.3,10.0,14,2,0,1
3,0.01,40539,5652,271,12,45.0,37.9,10.0,14,53,0,1
2,0.01,19735,6775,340,12,43.7,38.1,10.0,14,2,1,1
2,0.01,25480,1069,271,12,45.0,37.9,10.0,14,53,1,1
2,0.01,26098,1069,271,12,45.0,39.7,10.0,14,53,1,1
3,0.01,19518,816,271,12,43.9,38.3,10.0,14,2,0,1
2,0.01,27288,899,340,12,42.1,35.7,10.0,16,2,1,0
2,0.01,19952,6775,345,12,43.0,35.7,10.0,14,2,1,0
3,0.01,19508,1069,271,12,44.1,37.4,10.0,16,53,0,0
2,0.01,38793,1105,271,12,46.0,40.2,10.0,14,53,1,0
2,0.01,34820,6704,271,12,45.0,39.3,10.0,14,2,0,0
3,0.01,6656,2751,271,12,42.1,35.7,10.0,16,2,1,0
2,0.01,16243,2313,345,12,42.1,35.7,10.0,16,2,1,0
2,0.0,13257,6626,345,12,42.1,35.7,10.0,16,2,0,0
2,0.01,35072,5652,271,12,44.1,37.4,10.0,16,53,1,0
2,0.01,5207,1594,340,12,44.2,38.0,10.0,14,2,1,0
2,0.01,4592,899,345,12,45.0,38.9,10.0,14,2,1,0
2,0.0,33980,1812,579,12,45.0,38.9,10.0,14,2,0,0
2,0.01,4744,6521,340,12,45.0,38.9,10.0,14,2,0,0
2,0.01,5370,2313,340,12,45.0,38.9,10.0,14,2,0,0
2,0.01,31936,1451,340,12,46.0,39.9,10.0,14,2,1,0
2,0.01,23836,1812,579,12,45.0,38.9,10.0,14,2,0,0
2,0.0,4092,1812,271,12,45.0,38.9,10.0,14,2,0,0
2,0.01,13367,899,340,12,45.0,38.9,10.0,14,2,1,0
3,6.1,38079,5707,1252,12,44.6,37.2,10.0,14,47,0,0
3,0.01,42007,2640,271,12,31.1,27.7,10.0,14,2,0,1
2,0.01,26089,6725,340,12,30.9,24.3,10.0,14,2,1,1
3,0.01,9709,2083,271,12,36.0,32.1,10.0,15,2,0,0
3,1.88,36042,4089,340,12,32.0,25.6,10.0,21,2,0,0
2,0.01,40322,315,619,12,35.1,31.0,10.0,14,2,1,0
3,0.01,24591,1069,271,12,35.1,30.1,10.0,15,2,1,0
3,0.01,38104,1061,1079,22,36.0,29.6,10.0,22,2,0,0
3,0.01,19518,1069,271,12,35.1,30.1,10.0,15,2,0,0
2,0.0,12572,1069,271,12,37.0,31.6,10.0,14,2,1,0
2,0.01,25655,3085,619,12,35.1,31.0,10.0,14,2,0,0
2,0.0,27561,3340,619,12,34.0,28.8,10.0,15,2,0,0
3,0.01,5459,3140,271,12,37.0,31.6,10.0,14,2,0,0
3,0.01,19170,5345,1079,22,39.0,32.8,10.0,22,43,0,0
3,0.01,19384,1736,1068,12,41.0,37.1,10.0,22,2,0,0
2,0.01,20181,6521,340,12,32.0,25.6,10.0,21,2,1,0
2,0.01,24961,4059,619,12,37.9,32.1,10.0,14,2,1,0
2,0.0,5068,317,340,12,36.0,29.0,10.0,21,2,0,0
2,0.01,5098,6700,340,12,39.0,31.8,10.0,21,2,0,0
2,0.01,20498,5119,715,12,34.7,28.1,10.0,21,2,1,0
2,0.01,25489,6521,340,12,36.0,29.0,10.0,21,2,1,0
2,0.01,40079,317,345,12,36.0,29.0,10.0,21,2,0,0
2,0.0,9221,2563,340,12,36.0,29.0,10.0,21,2,0,0
3,0.01,19432,663,1079,22,41.0,34.3,10.0,22,43,0,0
